    0.173718    9.957589    4.954319    4.653174    5.404273    5.280515   10.058379   16.520199   18.675538   17.174153   18.885027   21.335951   21.140437
    0.175811    9.998171    4.978743    4.669718    5.399631    5.245586   10.086073   16.538572   18.690444   17.145068   18.886529   21.314267   21.138395
    0.177904   10.036081    5.002429    4.685631    5.394412    5.211928   10.112091   16.556177   18.704893   17.116507   18.887599   21.293826   21.136190
    0.179997   10.071324    5.025382    4.700959    5.388618    5.179584   10.136408   16.573158   18.718867   17.088513   18.888227   21.274634   21.133906
    0.182090   10.103907    5.047609    4.715754    5.382249    5.148589   10.159001   16.589651   18.732347   17.061124   18.888403   21.256690   21.131630
    0.184183   10.133835    5.069116    4.730076    5.375306    5.118971   10.179850   16.605782   18.745315   17.034379   18.888115   21.239991   21.129444
    0.186276   10.161118    5.089909    4.743990    5.367788    5.090750   10.198939   16.621670   18.757757   17.008310   18.887351   21.224525   21.127429
    0.188369   10.185764    5.109997    4.757572    5.359693    5.063933   10.216251   16.637423   18.769658   16.982946   18.886099   21.210279   21.125664
    0.190462   10.207783    5.129386    4.770902    5.351020    5.038518   10.231773   16.653144   18.781007   16.958308   18.884348   21.197235   21.124227
    0.192555   10.227184    5.148084    4.784072    5.341765    5.014490   10.245494   16.668925   18.791793   16.934413   18.882085   21.185372   21.123192
    0.194648   10.243976    5.166099    4.797179    5.331924    4.991820   10.257404   16.684854   18.802008   16.911268   18.879300   21.174663   21.122630
    0.196741   10.258169    5.183440    4.810329    5.321494    4.970463   10.267495   16.701010   18.811645   16.888873   18.875982   21.165079   21.122609
    0.198834   10.269769    5.200114    4.823637    5.310470    4.950362   10.275760   16.717469   18.820698   16.867221   18.872119   21.156590   21.123196
    0.200927   10.278784    5.216130    4.837221    5.298845    4.931445   10.282193   16.734299   18.829166   16.846297   18.867702   21.149158   21.124453
    0.203020   10.285221    5.231496    4.851204    5.286614    4.913624   10.286790   16.751564   18.837046   16.826078   18.862723   21.142747   21.126438
    0.205113   10.289084    5.246220    4.865712    5.273771    4.896803   10.289546   16.769324   18.844339   16.806535   18.857173   21.137315   21.129209
    0.207206   10.290418    5.260309    4.880871    5.260309    4.880871   10.290418   16.787631   18.851047   16.787631   18.851047   21.132818   21.132818
